category,top_keys
意外事故,"[('賈永婕', 143), ('崔顯旭', 80), ('川普', 69), ('柯震東', 33), ('陳彥元', 30), ('布蘭科', 30), ('東森', 25), ('翁曉玲', 24), ('李男', 23), ('李珠', 21), ('董建宏', 20), ('廖男', 19), ('蔣萬安', 18), ('陳世凱', 18), ('王志平', 18), ('舒靜嫻', 17), ('王大陸', 17), ('北市鷹', 16), ('趙怡翔', 15), ('蕭男', 15), ('黃舜揚', 15), ('賴清德', 14), ('蔡其雍', 14), ('吳姍儒', 14), ('楊秦恒', 14), ('蘇亞曼', 13), ('朱立倫', 12), ('吳浩銘', 12), ('李珠珢', 12), ('張玉嬿', 12), ('張婦', 12), ('李俊宏', 12), ('邱文俊', 12), ('李正偉', 12), ('佩雷茲', 12), ('詹子萱', 12), ('周荀', 12), ('吳泊萱', 11), ('顏寬恒', 11), ('巴克', 10), ('顏姓', 10), ('許庭蓁', 10), ('多特爾', 10), ('陳佩琪', 9), ('林建鋒', 9), ('何仁群', 9), ('張男', 9), ('蕭雅心', 9), ('吳安森', 9), ('林雅信', 9), ('克魯茲', 9), ('曼德斯', 9), ('普里揚', 9), ('柯文哲', 8), ('林氏璧', 8), ('楊男', 8), ('陳心慈', 8), ('吳男', 8), ('謝志忠', 8), ('李翁', 8), ('崔顯旭韓劇', 8), ('周德瑄', 8), ('王重正', 8), ('李慧珊', 8), ('孫生', 8), ('廖哲毅', 8), ('彭清仁', 8), ('楊文科', 8), ('蔡男', 8), ('鄧男', 8), ('李嘉祥', 8), ('林茂盛', 8), ('宋德威', 7), ('卓榮泰', 7), ('傅崐萁', 7), ('張智鈞', 7), ('林男', 7), ('劉男', 7), ('莊舒婷', 7), ('游明哲', 7), ('洪明生', 7), ('蘇婦', 7), ('于哲', 7), ('蔡承翰', 7), ('劉漢生', 7), ('50歲', 7), ('莊淇鈞', 7), ('岳啟儒', 6), ('李文忠', 6), ('盧秀燕', 6), ('洪承恩', 6), ('呂錦茹', 6), ('吳嘉汯', 6), ('楊忠翰', 6), ('鍾秉均', 6), ('蘇子嘉', 6), ('張碩芳', 6), ('陳金龍', 6), ('黃守達', 6), ('黃少岑', 6), ('沈佩瑤', 6), ('游騰傑', 6), ('許富添', 6), ('黃思凱', 6), ('黃思', 6), ('張緯澤', 6), ('高老', 6), ('陳忠生', 6), ('皮亞提達', 6), ('廖瑞祥', 6), ('林瑞安', 6), ('張鈞甯', 6), ('黎男', 6), ('周偉振', 6), ('多泰爾', 6), ('普里揚卡', 6), ('林楷鈞', 6), ('高嘉澤', 5), ('馮輝昇', 5), ('劉修甫', 5), ('鍾沛君', 5), ('趙英光', 5), ('弗林托夫', 5), ('劉建邦', 5), ('蔡昌宏', 5), ('吳權原', 5), ('李宗豪', 5), ('楊登嵙', 5), ('李豫翰', 5), ('莊啟忠', 5), ('陳建邦', 5), ('呂宜芸', 5), ('朱凱翔', 5), ('陳菁徽', 5), ('廖予瑄', 5), ('黃崇超', 5), ('曼佛瑞', 5), ('王建民', 5), ('鄭博暉', 5), ('翁世隆', 5), ('康康', 4), ('李克聰', 4), ('柏鴻輝', 4), ('江齊', 4), ('陳立', 4), ('詹懷雲', 4), ('蕭博文', 4), ('倉田', 4), ('許庭綸', 4), ('吳玟誼', 4), ('王鴻國', 4), ('曾奕語', 4), ('洪正達', 4), ('康橋', 4), ('吳浩', 4), ('孫生離世', 4), ('李文華', 4), ('林盈君', 4), ('林志純', 4), ('顏姓少年', 4), ('黃國昌', 4), ('韓岡明', 4), ('成年禮', 4), ('徐文淞', 4), ('賈永婕兒', 4), ('陳弘逸', 4), ('張政慧', 4), ('吳冠緯', 4), ('范瑋琪', 4), ('陳金龍攝', 4), ('劉明', 4), ('吳姍', 4), ('王立任', 4), ('池田', 4), ('崔顯', 4), ('洪妍', 4), ('必看6.', 4), ('王重', 4), ('其雍', 4), ('余國棟', 4), ('吳詠傑', 4), ('董培倫', 4), ('張上耕', 4), ('李多慧', 4), ('于皓偉', 4), ('黃啟杰', 4), ('林惠茹', 4), ('黃豪平', 4), ('金瑞龍', 4), ('鄭宇恩', 4), ('清明', 4), ('張家維', 4), ('阿維萊斯', 4), ('虞子煜', 4), ('張春峰', 4), ('吳建宏', 4), ('林聰偉', 4), ('林婦', 4), ('范文寧', 4), ('侯文詠', 4)]"
突發事故,"[('金賽綸', 92), ('金秀賢', 77), ('李靜唯', 27), ('金秀', 18), ('柯文哲', 17), ('賴清德', 14), ('川普', 13), ('張善政', 12), ('王志輝', 12), ('謝國樑', 11), ('尹錫悅', 11), ('陳其邁', 10), ('蔡燕明', 9), ('羅喉', 9), ('李靜', 8), ('李克聰', 8), ('黃子佼', 8), ('瑪格達', 8), ('尤瑞敏', 7), ('珍妮', 7), ('李南京', 7), ('李燕', 7), ('澤倫斯基', 7), ('胡哲瑋', 6), ('管碧玲', 6), ('周荀', 6), ('黃荷琇', 6), ('陳慧玲', 6), ('賴旗俊', 5), ('蔡學良', 5), ('賴寧生', 5), ('武美珠', 5), ('蔡明哲', 4), ('林耿郁', 4), ('康康', 4), ('王慰慈', 4), ('陳彥元', 4), ('王重正', 4), ('小玲', 4), ('唐綺陽', 4), ('李正偉', 4), ('唐偉傑', 4), ('劉世芳', 4), ('賽綸', 4), ('林冠宏', 4), ('謝志宏', 4), ('黃飛', 4), ('許得獎', 4), ('尹錫', 4), ('李亨山', 3), ('邱臣遠', 3), ('東森', 3), ('徐男', 3), ('林數美', 3), ('王鴻薇', 3), ('洪承恩', 3), ('謝志誠', 3), ('鄧宇佑', 3), ('蔡雅瀅', 3), ('李春祥', 3), ('翁章梁', 3), ('陳仁華', 3), ('李鎮浩', 3), ('陳怡龍', 3), ('莊淇鈞', 3), ('郭昱晴', 2), ('莊淇', 2), ('汪淑芬', 2), ('彭新茹', 2), ('曾奕語', 2), ('徐榛蔚', 2), ('夏榮生', 2), ('顏生', 2), ('張台芝', 2), ('賴國永', 2), ('劉興祥', 2), ('葉章寶圓', 2), ('張怡蕙', 2), ('劉怡均', 2), ('王毓駿', 2), ('蘇蘭', 2), ('周林', 2), ('劉怡', 2), ('王重', 2), ('楊玉欣', 2), ('羅智強', 2), ('米其林', 2), ('陳穆寬', 2), ('周杰倫', 2), ('彭煥儒', 2), ('大甲媽祖', 2), ('清明', 2), ('鄭憲宗', 2), ('金星', 2), ('火星', 2), ('櫻花季', 2), ('門多薩', 2), ('玉山', 2), ('秀賢', 2), ('李維振', 2), ('蔡鎮安', 2), ('林大為', 2), ('黃詩雯', 2), ('旁默默', 2), ('林沛祥', 2), ('林宛瑩', 2), ('林煜哲', 2), ('沈陽', 2), ('吳婉君', 2), ('崔愫欣', 2), ('柯志恩', 2), ('林志儒', 2), ('林志', 2), ('謝 ', 2), ('謝皓', 2), ('謝皓丞', 2), ('清德', 2), ('恩馨', 2), ('黃迪明', 2), ('潘孟安', 2), ('吳釗燮', 2), ('林佳龍', 2), ('何男', 2), ('鼠寶寶', 2), ('郁方', 2), ('劉家良', 2), ('劉員', 2), ('宋祥霖', 2), ('陳妍萩', 2), ('黃小娟', 2), ('洪學廣', 2), ('李燕銘', 2), ('彭佳嶼', 2), ('陳情', 2), ('袁男', 2), ('丁偉傑', 2), ('韓東勳', 2), ('放克牙寶', 2), ('張育維', 2), ('郭昱', 1), ('潘永鴻', 1), ('陸曉鷗', 1), ('陳世凱', 1), ('JR西', 1), ('張家豪', 1), ('黃勝輝', 1), ('蔡尚晉', 1), ('黃男', 1), ('永和婦', 1), ('盧逸峰', 1), ('黃清信', 1), ('陸配恩綺', 1), ('游明哲', 1), ('3歲', 1), ('黃子佼復', 1), ('文哲 ', 1), ('李育道', 1), ('內格羅', 1), ('洪宗荃', 1), ('愛德華多', 1), ('廖妙茜', 1), ('葉昭甫', 1), ('高公局', 1), ('林宇旋', 1), ('lickr', 1), ('黃偉哲', 1), ('陳昭容', 1), ('游婉琪', 1), ('楊忠翰', 1), ('43歲', 1), ('邱璽臣', 1), ('黃國昌', 1), ('周德瑄', 1), ('郭書瑤比基尼', 1), ('賈永婕', 1), ('南太鉉', 1), ('呂秋遠', 1), ('蕭男', 1), ('藏洋蔥', 1), ('安晨妤', 1), ('黃昭欽', 1), ('張瑞珊', 1), ('顏真真攝', 1), ('李宏燁', 1), ('賴麗敏', 1), ('賴麗', 1), ('顏生能', 1), ('蘇亞曼', 1), ('蕭廷芬', 1), ('林中行', 1), ('王健', 1), ('陳柵君', 1), ('王健興', 1), ('黃明香', 1), ('李建隆', 1), ('周美君', 1), ('葉章寶', 1), ('葉雪峰', 1), ('葉健政', 1), ('碧霞', 1)]"
車禍事故,"[('阿偉', 19), ('蔣萬安', 16), ('朱立倫', 10), ('李健育', 10), ('林建鋒', 8), ('趙怡翔', 8), ('柯男', 8), ('鄭宇恩', 8), ('陳男', 7), ('盧秀燕', 7), ('田代俊明', 7), ('葉昭甫', 6), ('林技政', 6), ('林男', 6), ('林政賢', 6), ('楊思瑞', 5), ('Kaori', 5), ('謝國樑', 4), ('川普', 4), ('林意筑', 4), ('趙麗妍', 4), ('蔡安順', 4), ('李淑華', 4), ('鍾沛君', 4), ('洪女', 4), ('東森', 4), ('許庭綸', 4), ('馬斯克', 4), ('陳清美', 3), ('楊宗穎', 3), ('謝淑薇', 3), ('趙英光', 3), ('楊瓊瓔', 3), ('林毅勳', 3), ('陳佩琪', 3), ('陳美雅', 3), ('史蒂夫', 3), ('楊忠翰', 3), ('王建發', 3), ('謝男', 3), ('陳淩煌', 3), ('張世祺', 3), ('呂錦茹', 3), ('方沛清', 3), ('陳菁徽', 3), ('鄧男', 3), ('切斯', 2), ('宋祥霖', 2), ('楊典忠', 2), ('楊思瑞台南', 2), ('黃偉哲', 2), ('林冠宇', 2), ('謝忠義', 2), ('凃士達', 2), ('文章', 2), ('洪國哲', 2), ('古坤榮', 2), ('古坤', 2), ('桑傑士', 2), ('馬文君', 2), ('楊大寬', 2), ('許啟明', 2), ('廖予瑄', 2), ('蔡安', 2), ('沈觀健', 2), ('郭正亮', 2), ('賴清德', 2), ('朱來順', 2), ('王男', 2), ('鄭祐謙', 2), ('李鴻杰', 2), ('吳冠緯', 2), ('李羿伸', 2), ('張春峰', 2), ('王智暉', 2), ('吳世瑋', 2), ('劉春生', 2), ('魏光男', 2), ('廖男', 2), ('35歲', 2), ('楊姓', 2), ('謝龍介', 2), ('楊男', 2), ('蔡宗武', 2), ('康林松', 2), ('郭男', 2), ('薛男', 2), ('盧逸峰', 2), ('陳世凱', 2), ('賈永婕', 2), ('王鴻國', 2), ('戴光育', 2), ('李雨函', 2), ('李卉婷', 2), ('魯比', 1), ('REN', 1), ('蒙特內哥羅', 1), ('席科斯塔', 1), ('委王世堅', 1), ('內格羅', 1), ('連培孜', 1), ('黃冠博', 1), ('71歲', 1), ('69歲', 1), ('林昱孜', 1), ('洪宗荃', 1), ('愛德華多', 1), ('林耿郁', 1), ('3歲', 1), ('馮靜滿', 1), ('立任', 1), ('周豐榮', 1), ('陳耀川', 1), ('李怡', 1), ('孟查拉', 1), ('馬百樂', 1), ('霍楚', 1), ('林宇旋', 1), ('lickr', 1), ('陳昭容', 1), ('游婉琪', 1), ('廖振遠', 1), ('王惠美', 1), ('河錫', 1), ('陳男呆', 1), ('樹德家', 1), ('秦穎雯', 1), ('李靜音', 1), ('JR西', 1), ('林志學', 1), ('寇世菁', 1), ('夫過世', 1), ('銘坤', 1), ('樊姓', 1), ('樊男', 1), ('張喬羿', 1), ('羅宇翔', 1), ('黃韻璇', 1), ('張sim卡', 1), ('BBC', 1), ('楊士誼', 1), ('趙怡', 1), ('秦慧珠', 1), ('張淵翔', 1), ('戴錫', 1), ('亞馬遜', 1), ('張嘉玲', 1), ('戴瑋姍', 1), ('戴瑋', 1), ('張昱傑', 1), ('羅欣怡', 1), ('鄭正鈐神', 1), ('李彥秀', 1), ('李蒨蓉', 1), ('李玟', 1), ('彭淇昀', 1), ('pixabay', 1), ('克里斯蒂安', 1), ('佩德羅·桑切斯', 1), ('桑切斯', 1), ('安東尼奧·科斯塔', 1), ('路易斯·黑山', 1), ('傅崐萁', 1), ('吳靜怡', 1), ('澤倫斯基', 1), ('郭智輝', 1), ('謝國忠', 1), ('柯斯塔', 1), ('王立任', 1), ('郭諭儒', 1), ('楊靜茹', 1), ('阿松', 1), ('胡廸琦', 1), ('網紅', 1), ('普 ', 1), ('早苗', 1), ('謝東明', 1), ('張智鈞', 1), ('蔡沛原', 1), ('林志潔', 1), ('鄭正鈐', 1), ('吳男', 1), ('謝智男', 1), ('張永坤', 1), ('朱逢源', 1), ('彭新茹', 1), ('莊淇鈞', 1), ('Skoda', 1), ('koda', 1), ('沙鹿', 1), ('李美妍', 1), ('黃秋儒', 1), ('戴59歲', 1), ('心寒媳婦', 1), ('廖妙茜', 1), ('李文華', 1), ('羅俊峰', 1), ('宋德威', 1), ('楊家昌', 1), ('曾濬', 1)]"
國道車禍,"[('楊男', 42), ('顏寬恒', 36), ('阮男', 29), ('李男', 15), ('阿伯', 10), ('吳哲豪', 9), ('顏清標', 9), ('東森', 9), ('蔡男', 9), ('林意筑', 8), ('盧秀燕', 8), ('王重正', 8), ('陳貞容', 8), ('鍾男', 7), ('張春峰', 6), ('吳泊萱', 6), ('廖男', 6), ('張淵翔', 6), ('謝國樑', 6), ('陳弘逸', 5), ('陳女', 5), ('四輪朝天', 5), ('廖志偉', 5), ('沛恩', 5), ('林立騰', 5), ('陳必耕', 4), ('朱立倫', 4), ('蕭男', 4), ('陳男', 4), ('郭婦', 4), ('謝忠義', 3), ('楊梅', 3), ('賴清德', 3), ('黃翎瑄', 3), ('周杰倫', 3), ('陳韋劭', 3), ('瑪莎拉蒂', 3), ('黎男', 3), ('王重', 3), ('蔡沛原', 3), ('張育維', 3), ('林宛瑩', 3), ('邱顯雄', 3), ('徐孟蘭', 3), ('蔡姓駕', 3), ('3歲', 3), ('吳翠華', 2), ('林聖偉', 2), ('莊淇鈞', 2), ('王智暉', 2), ('呂錦茹', 2), ('陳萬', 2), ('賈永婕', 2), ('陳萬益', 2), ('張家維', 2), ('國道', 2), ('洪明生', 2), ('蘇晟維', 2), ('會GG欸', 2), ('張起肇', 2), ('鍾秉均', 2), ('周大翔', 2), ('潘柏廷', 2), ('陳佳鈴', 2), ('謝慶認', 2), ('李健育', 2), ('鄭文婷', 2), ('艾怡良', 2), ('鄧惠文', 2), ('張明光', 2), ('吳男', 2), ('李錫璋', 2), ('黃毓倫', 2), ('蔡枘埏', 2), ('邱俊超', 2), ('23歲', 2), ('虞子煜', 2), ('南投媳', 2), ('何璋慰', 2), ('謝龍介', 2), ('榮昊北', 2), ('許姓', 2), ('楊宗穎', 2), ('吳建宏', 2), ('蔡松霖', 2), ('Threads', 2), ('李奕霖', 2), ('謝學和', 2), ('高清海', 2), ('陳婦', 2), ('法拉利', 2), ('張男', 2), ('陳柏宇', 2), ('莊舒婷', 2), ('黃男', 2), ('張上耕', 2), ('盧秀', 1), ('吳烈安', 1), ('吳哲', 1), ('邱梓欣', 1), ('71歲', 1), ('8歲王', 1), ('謝智男', 1), ('黃秋儒', 1), ('Skoda', 1), ('koda', 1), ('沙鹿', 1), ('洪宗荃', 1), ('普丁', 1), ('蕭宥宸', 1), ('寇世菁', 1), ('中男', 1), ('李蒨蓉', 1), ('李玟', 1), ('47歲', 1), ('林建鋒', 1), ('陳淩煌', 1), ('30歲', 1), ('黃呂錦茹', 1), ('王鴻薇', 1), ('徐巧芯', 1), ('銘坤', 1), ('賴瑞隆', 1), ('蔡英文', 1), ('顏同學', 1), ('謝貝', 1), ('北101', 1), ('王郁', 1), ('邱顯智', 1), ('曹姓', 1), ('邱姓', 1), ('林昶君', 1), ('廖姓', 1), ('莊曜聰', 1), ('陳翁', 1), ('梁佑南', 1), ('雷洪', 1), ('陳明真', 1), ('蔡姓里', 1), ('盧比歐怒', 1), ('柯佳嬿', 1), ('吉過世 ', 1), ('莊儱宇', 1), ('阿公', 1), ('王田', 1), ('黃榮華', 1), ('莊富堯', 1), ('謝女', 1), ('Steaker', 1), ('88k', 1), ('李文華', 1), ('阮姓', 1), ('越籍', 1), ('梁嘉慶', 1), ('70多歲', 1), ('20萬', 1), ('蘇巧慧', 1), ('王昱人', 1), ('譚鎮耀', 1), ('羅大宇', 1), ('蔡甘子', 1), ('黃堂益', 1), ('陳安旭', 1), ('高中', 1), ('沈能成', 1), ('吳佳勳', 1), ('林俊華', 1), ('紀文荃', 1), ('張金發', 1), ('張文祿', 1), ('杜拉', 1), ('Extremadura', 1), ('穆爾西亞', 1), ('拉里奧哈', 1), ('約泡溫泉', 1), ('84歲', 1), ('沈琮閔', 1), ('李詩健', 1), ('吳冠緯', 1), ('吳錦昌', 1), ('胡志強', 1), ('林右昌', 1), ('戴錫', 1), ('徐尚賢', 1), ('洪正達', 1), ('林健鑫', 1), ('楊佩怡', 1), ('沖繩', 1), ('凱道', 1), ('顏莉敏', 1), ('蔡其昌', 1), ('何欣純', 1), ('蔣萬安基隆', 1), ('傅崐萁', 1), ('鍾小平', 1), ('鍾沛君', 1), ('ixabay', 1), ('李晟彥', 1), ('鮑爾', 1), ('蔡正元', 1)]"
重大車禍事故,"[('賈永婕', 87), ('蕭男', 24), ('盧秀燕', 22), ('川普', 14), ('顏寬恒', 13), ('劉男', 13), ('黃河', 11), ('高慧君', 10), ('高伊玲', 9), ('范宸菲', 9), ('韓寧', 9), ('陳男', 8), ('張尚文', 8), ('吳男', 7), ('楊梅', 7), ('楊男', 6), ('吳浩銘', 6), ('鄧男', 6), ('戴立忍', 6), ('吳岳擎', 6), ('顏同學', 5), ('羅宇翔', 5), ('琳妲', 5), ('張男', 5), ('周杰倫', 5), ('朱立倫', 5), ('鄭宇恩', 5), ('顏姓學生', 5), ('蘇榮泉', 5), ('吳浩', 4), ('黃毓倫', 4), ('賴清德', 4), ('東森', 4), ('謝龍介', 4), ('彰基', 4), ('林男', 4), ('張世祺', 3), ('阮男', 3), ('蕭姓', 3), ('李文華', 3), ('顏清標', 3), ('Chea', 3), ('陳世凱', 3), ('蘇婦', 3), ('李男', 3), ('郭台銘', 3), ('林昱孜', 2), ('陳弘逸', 2), ('謝智男', 2), ('陳韋劭', 2), ('林技政', 2), ('吳世瑋', 2), ('林意筑', 2), ('許啟明', 2), ('顏姓', 2), ('寇世菁', 2), ('池田稜生', 2), ('于維寧', 2), ('顏一軒', 2), ('黃彥翔', 2), ('鄭男', 2), ('吳泊萱', 2), ('柯文哲', 2), ('吳進宗', 2), ('陳孟秀', 2), ('heap', 2), ('林鼎泰', 2), ('文章', 2), ('王鴻國', 2), ('康橋', 2), ('馬聖傑', 2), ('洪國凱', 2), ('蘇俊賓', 2), ('伊玲', 2), ('王世堅', 2), ('張上耕', 2), ('黎男', 2), ('尼祿皇帝', 2), ('王建發', 2), ('邱梓欣', 1), ('楊忠翰', 1), ('吳姓', 1), ('盧秀', 1), ('朱逢源', 1), ('謝姓', 1), ('周德瑄', 1), ('郭書瑤比基尼', 1), ('71歲', 1), ('8歲王', 1), ('鍾智凱', 1), ('徐文淞', 1), ('呂秋遠', 1), ('謝貝尤', 1), ('陳凌煌', 1), ('蔡桂紅', 1), ('安美', 1), ('張孝義', 1), ('包括20歲', 1), ('杉崎蓮', 1), ('齊惠生', 1), ('梁姓', 1), ('葉元之', 1), ('谷立言', 1), ('陳彥元', 1), ('王國川', 1), ('莊儱宇', 1), ('曾津衫', 1), ('黃信儒', 1), ('傅町盛', 1), ('張喬羿', 1), ('林耿郁', 1), ('米克斯', 1), (' 賴士葆', 1), ('林羿禎', 1), (' 琳', 1), ('楊麗菁', 1), ('官有紘', 1), ('阿祐', 1), ('王惠美', 1), ('侯友宜', 1), ('曾男今', 1), ('25萬聘金', 1), ('曾奕語', 1), ('李蒨蓉', 1), ('李玟', 1), ('曾榮彬', 1), ('游明哲', 1), ('清德', 1), ('進光', 1), ('大阪世博會', 1), ('約泡溫泉', 1), ('四輪朝天', 1), ('88k', 1), ('郝雪卿', 1), ('吳素柔', 1), ('湯朝村', 1), ('林志潔', 1), ('洪正達', 1), ('凱道', 1), ('顏莉敏', 1), ('蔡其昌', 1), ('何欣純', 1), ('蔣萬安基隆', 1), ('謝國樑', 1), ('傅崐萁', 1), ('鍾小平', 1), ('鍾沛君', 1), ('蔡安順', 1), ('陳女', 1), ('南投媳', 1), ('台鐵', 1), ('Cheap傻眼', 1), ('王紹宇', 1), ('小米', 1), ('拉普拉普', 1), ('rney', 1), ('沈觀健', 1), ('王智輝', 1), ('60歲', 1), ('謝龍介多', 1), ('謝龍', 1), ('李明川', 1), ('50大壽 ', 1), ('阿北', 1), ('倪譽瑋', 1), ('Pixabay', 1), ('黃郁菁', 1), ('戴台㨗', 1), ('李淑華', 1), ('周姓', 1), ('戴光育', 1), ('金賽綸', 1), ('李鎮浩', 1), ('捷安特', 1), ('安特', 1), ('莫允雯', 1), ('方文琳', 1), ('高英軒', 1), ('張書豪', 1), ('皮千萬', 1), ('范宸菲國', 1), ('冰塊敷', 1), ('戴立', 1), ('江佳蓉', 1), ('賈永婕怒', 1), ('7旬婦', 1), ('陳菊', 1), ('情堪憫恕', 1), ('蔡永常', 1), ('林書立', 1), ('李雨函', 1), ('陳水扁', 1), ('林青霞', 1), ('中基', 1), ('永婕', 1), ('5歲少年', 1), ('謝國忠', 1), ('林佳龍', 1), ('王鴻薇', 1), ('冉齡軒', 1)]"
旅遊事故,"[('蔣萬安', 11), ('呂劭宥', 10), ('賈永婕', 9), ('武契奇', 6), ('蔡昌宏', 5), ('林信富', 5), ('尹錫悅', 4), ('林茂盛', 4), ('徐富癸', 3), ('陳必耕', 3), ('陳男', 3), ('吳男', 3), ('莎倫娜號', 3), ('武切維奇', 2), ('陳姓', 2), ('蔡旻妤', 2), ('川普', 2), ('施佳宜', 2), ('陳女', 2), ('東森', 2), ('卡瓊', 2), ('陳世凱', 2), ('張女', 2), ('李四川', 2), ('莎倫娜', 2), ('林明益', 2), ('徐松奕', 2), ('凱米', 2), ('阿維萊斯', 2), ('周春米', 2), ('kae)', 1), ('します', 1), ('舒寧', 1), ('林葉亭', 1), ('邱穎', 1), ('ević', 1), ('諾維薩德', 1), ('里奇', 1), ('張政慧', 1), ('黃瑞麟', 1), ('吳冠緯', 1), ('翁仁', 1), ('張男', 1), ('阿斗', 1), ('陳俊傑', 1), ('45歲', 1), ('黃子佼', 1), ('陳毓麟', 1), ('tandard', 1), ('李奧納多', 1), ('洪書', 1), ('張立德', 1), ('邱顯智', 1), ('4️⃣', 1), ('5️⃣', 1), ('彭姿穎', 1), ('余曉涵', 1), ('李克聰', 1), ('劉喜臨', 1), ('李亨山', 1), ('榮格朗吉特', 1), ('陳韋如', 1), ('張芷瑄', 1), ('楊佩怡', 1), ('沖繩', 1), ('林宇旋', 1), ('lickr', 1), ('黃偉哲', 1), ('陳昭容', 1), ('游婉琪', 1), ('洪宗荃', 1), ('普丁', 1), ('洪志光', 1), ('陳保安', 1), ('張銘坤', 1), ('欣興董', 1), ('陳彥鈞', 1), ('劉淑琴', 1), ('蔡阿嘎', 1), ('祢撒', 1), ('蔡正元', 1), ('陳彥伊', 1), ('劉啟宇', 1), ('郭瑤琪', 1), ('孟嘉美', 1), ('陳聖翰', 1), ('任天堂', 1), ('witch 2', 1), ('謝金河', 1), ('盧逸峰', 1), ('王國材', 1), ('周永暉', 1), ('邱立雅', 1), ('汪淑芬', 1), ('顏姓學生', 1), ('謝貝尤', 1), ('顏生', 1), ('徐文淞', 1), ('李多慧', 1), ('張乃文', 1), ('楊紹楚', 1), ('吳東興', 1), ('蔡琇惠', 1), ('秦穎雯', 1), ('王長鼎', 1), ('顏一加', 1), ('蕭力愷', 1), ('林廷宇', 1), ('楊梅', 1), ('彰基', 1), ('楊宗哲', 1), ('徐熙媛', 1), ('小S', 1), ('徐熙娣', 1), ('具俊曄', 1), ('S媽', 1), ('王世堅', 1), ('張家豪', 1), ('黃勝輝', 1), ('歌詩達', 1), ('Chea', 1), ('彭啓明', 1), ('林怡萍', 1), ('陳懿', 1), ('劉志哲', 1), ('林聖展', 1), ('吳健銘', 1), ('張謙祥', 1), ('吳芳君', 1), ('莊子逸', 1), ('謝靜文', 1), ('黃威淳', 1), ('謝松洋', 1), ('黃信陽', 1), ('陳冠宇', 1), ('陳碧琳', 1), ('張暄民', 1), ('楊君瑩', 1), ('張珮萱', 1), ('宋益安', 1), ('邱文彬', 1), ('林正旺', 1), ('許美珠', 1), ('普悠瑪', 1), ('蘇澳鎮', 1), ('劭宥', 1), ('宜蘭', 1), ('羅德里格斯', 1), ('Mari', 1), ('riguez', 1), ('班傑明', 1), ('姚志明', 1), ('石破茂', 1), ('孟昭文', 1), ('劉泳暐 ', 1), ('洪季謙', 1), ('3rAz', 1), ('陳立武', 1), ('中閔', 1), ('張吳', 1), ('薛明峻', 1), ('KKDay', 1), ('哈納菲（Amr Hanafy', 1), ('柯文哲', 1), ('dLifeVibe', 1), ('MoneyS', 1), ('尹錫', 1), ('鄭裕珍', 1), ('錫悅', 1)]"
